Gene stable ID,length
ENSMUSG00000044265,3177
ENSMUSG00000062310,1954
ENSMUSG00000028603,8823
ENSMUSG00000026374,12834
ENSMUSG00000038967,4662
ENSMUSG00000042909,3877
ENSMUSG00000044899,2318
ENSMUSG00000081859,2319
ENSMUSG00000000915,10904
ENSMUSG00000072244,8474
ENSMUSG00000026377,3078
ENSMUSG00000027429,11403
ENSMUSG00000001507,16199
ENSMUSG00000056144,7187
ENSMUSG00000064302,117836
ENSMUSG00000066258,9077
ENSMUSG00000066278,3794
ENSMUSG00000057143,6208
ENSMUSG00000061898,10799
ENSMUSG00000078616,1708
ENSMUSG00000026890,21051
ENSMUSG00000028601,11030
ENSMUSG00000030921,4605
ENSMUSG00000029586,5394
ENSMUSG00000057596,5802
ENSMUSG00000039296,4540
ENSMUSG00000001510,2604
ENSMUSG00000101436,1578
ENSMUSG00000109516,2362
ENSMUSG00000030711,3261
ENSMUSG00000020872,1247
ENSMUSG00000029587,15318
ENSMUSG00000039741,24124
ENSMUSG00000059772,8150
ENSMUSG00000046658,15844
ENSMUSG00000074754,469
ENSMUSG00000027344,5646
ENSMUSG00000093910,7950
ENSMUSG00000047721,7039
ENSMUSG00000039244,9168
ENSMUSG00000034645,6951
ENSMUSG00000030707,10184
ENSMUSG00000001844,11788
ENSMUSG00000015869,10030
ENSMUSG00000027430,3881
ENSMUSG00000034636,9122
ENSMUSG00000040133,3896
ENSMUSG00000027431,759
ENSMUSG00000026889,8595
ENSMUSG00000061878,25835
ENSMUSG00000028466,3954
ENSMUSG00000039555,3303
ENSMUSG00000054752,13962
ENSMUSG00000010825,14563
ENSMUSG00000026887,5894
ENSMUSG00000063065,7638
ENSMUSG00000063873,10736
ENSMUSG00000057280,10876
ENSMUSG00000030703,4317
ENSMUSG00000042675,8174
ENSMUSG00000047250,7512
ENSMUSG00000030699,3241
ENSMUSG00000079111,1824
ENSMUSG00000039206,12841
ENSMUSG00000008305,20743
ENSMUSG00000113163,938
ENSMUSG00000030697,10686
ENSMUSG00000026921,19123
ENSMUSG00000001847,7391
ENSMUSG00000030695,12360
ENSMUSG00000118332,9914
ENSMUSG00000083012,7073
ENSMUSG00000029249,13920
ENSMUSG00000036285,6058
ENSMUSG00000029250,5623
ENSMUSG00000058966,9678
ENSMUSG00000114515,1532
ENSMUSG00000036256,2305
ENSMUSG00000045989,1251
ENSMUSG00000052301,7335
ENSMUSG00000028402,33388
ENSMUSG00000036718,7909
ENSMUSG00000030689,18279
ENSMUSG00000068950,12420
ENSMUSG00000029547,28888
ENSMUSG00000094464,5794
ENSMUSG00000042606,7118
ENSMUSG00000094266,938
ENSMUSG00000092356,773
ENSMUSG00000001768,22506
ENSMUSG00000059981,15164
ENSMUSG00000060538,7784
ENSMUSG00000075387,7572
ENSMUSG00000111869,4868
ENSMUSG00000096822,8602
ENSMUSG00000059251,935
ENSMUSG00000094764,5030
ENSMUSG00000111863,4325
ENSMUSG00000026922,4745
ENSMUSG00000030685,2964
ENSMUSG00000046378,2884
ENSMUSG00000030683,13158
ENSMUSG00000049315,11666
ENSMUSG00000111021,7188
ENSMUSG00000002728,6945
ENSMUSG00000018143,6479
ENSMUSG00000036687,7699
ENSMUSG00000075384,2957
ENSMUSG00000036186,2955
ENSMUSG00000050015,5040
ENSMUSG00000098140,740
ENSMUSG00000029551,4010
ENSMUSG00000075383,7210
ENSMUSG00000029213,9201
ENSMUSG00000097075,6888
ENSMUSG00000026919,767
ENSMUSG00000053146,4282
ENSMUSG00000075382,6719
ENSMUSG00000030682,9381
ENSMUSG00000001767,4520
ENSMUSG00000032690,11000
ENSMUSG00000026380,9729
ENSMUSG00000030681,8105
ENSMUSG00000032661,10000
ENSMUSG00000026437,6079
ENSMUSG00000055088,18855
ENSMUSG00000075380,4540
ENSMUSG00000015787,3578
ENSMUSG00000066867,3877
ENSMUSG00000030680,2400
ENSMUSG00000070943,947
ENSMUSG00000042046,13934
ENSMUSG00000055838,6456
ENSMUSG00000107068,6893
ENSMUSG00000036160,7666
ENSMUSG00000045114,7958
ENSMUSG00000001166,3474
ENSMUSG00000030678,8976
ENSMUSG00000075379,6017
ENSMUSG00000083361,2767
ENSMUSG00000029605,2386
ENSMUSG00000075378,6327
ENSMUSG00000029658,9403
ENSMUSG00000015776,5137
ENSMUSG00000030677,7830
ENSMUSG00000026439,13584
ENSMUSG00000075377,6216
ENSMUSG00000078198,6564
ENSMUSG00000049350,2404
ENSMUSG00000059429,11641
ENSMUSG00000044061,2656
ENSMUSG00000020778,3942
ENSMUSG00000068947,6260
ENSMUSG00000045165,2760
ENSMUSG00000037143,21614
ENSMUSG00000030674,3001
ENSMUSG00000092300,2671
ENSMUSG00000059049,28875
ENSMUSG00000051457,6493
ENSMUSG00000029657,21312
ENSMUSG00000034282,6362
ENSMUSG00000042502,15819
ENSMUSG00000041577,4432
ENSMUSG00000041346,3682
ENSMUSG00000042429,9348
ENSMUSG00000026459,1492
ENSMUSG00000059552,10858
ENSMUSG00000042492,8363
ENSMUSG00000026458,23036
ENSMUSG00000030672,2575
ENSMUSG00000049018,2181
ENSMUSG00000062647,5503
ENSMUSG00000030515,9205
ENSMUSG00000068154,3099
ENSMUSG00000009030,7353
ENSMUSG00000028514,14122
ENSMUSG00000042305,6379
ENSMUSG00000005102,29594
ENSMUSG00000050526,1764
ENSMUSG00000078681,6933
ENSMUSG00000051950,6494
ENSMUSG00000026456,10951
ENSMUSG00000029279,8254
ENSMUSG00000034185,1603
ENSMUSG00000041329,9093
ENSMUSG00000009863,3420
ENSMUSG00000030513,14154
ENSMUSG00000005202,1985
ENSMUSG00000036622,20514
ENSMUSG00000026457,9141
ENSMUSG00000069835,2767
ENSMUSG00000033805,2605
ENSMUSG00000041287,859
ENSMUSG00000033794,2780
ENSMUSG00000018761,7511
ENSMUSG00000111375,16725
ENSMUSG00000003051,4510
ENSMUSG00000108793,301
ENSMUSG00000030512,7168
ENSMUSG00000041926,11392
ENSMUSG00000089798,13834
ENSMUSG00000018774,2833
ENSMUSG00000030792,3503
ENSMUSG00000059796,12616
ENSMUSG00000067010,32244
ENSMUSG00000030796,14665
ENSMUSG00000060572,2444
ENSMUSG00000062580,8930
ENSMUSG00000091450,21961
ENSMUSG00000090688,4601
ENSMUSG00000091375,20077
ENSMUSG00000048096,3945
ENSMUSG00000040860,34568
ENSMUSG00000041889,4008
ENSMUSG00000092080,25733
ENSMUSG00000005204,8880
ENSMUSG00000041879,22594
ENSMUSG00000091794,18115
ENSMUSG00000029363,9181
ENSMUSG00000030798,9577
ENSMUSG00000018752,4717
ENSMUSG00000061578,28512
ENSMUSG00000094152,6086
ENSMUSG00000009418,35071
ENSMUSG00000070568,8890
ENSMUSG00000089669,2899
ENSMUSG00000015790,7481
ENSMUSG00000038260,21416
ENSMUSG00000097328,1754
ENSMUSG00000005198,13753
ENSMUSG00000075376,41817
ENSMUSG00000028923,10399
ENSMUSG00000026421,3639
ENSMUSG00000045004,3172
ENSMUSG00000041801,2000
ENSMUSG00000026418,8609
ENSMUSG00000038239,3009
ENSMUSG00000040842,13259
ENSMUSG00000018776,3108
ENSMUSG00000003863,27862
ENSMUSG00000009549,2676
ENSMUSG00000018750,16724
ENSMUSG00000066798,9607
ENSMUSG00000050714,11966
ENSMUSG00000041189,3801
ENSMUSG00000040093,11237
ENSMUSG00000041782,4671
ENSMUSG00000037110,46498
ENSMUSG00000042826,5562
ENSMUSG00000026414,15465
ENSMUSG00000089876,1931
ENSMUSG00000109737,3905
ENSMUSG00000044084,1637
ENSMUSG00000041165,1038
ENSMUSG00000051790,11689
ENSMUSG00000003872,2914
ENSMUSG00000070394,2840
ENSMUSG00000063511,20343
ENSMUSG00000019461,7426
ENSMUSG00000001583,8561
ENSMUSG00000040084,5255
ENSMUSG00000038201,2180
ENSMUSG00000074121,2946
ENSMUSG00000118462,6468
ENSMUSG00000094845,1186
ENSMUSG00000100916,675
ENSMUSG00000046731,5865
ENSMUSG00000003868,7326
ENSMUSG00000018765,8421
ENSMUSG00000074749,3256
ENSMUSG00000074923,12120
ENSMUSG00000013483,14567
ENSMUSG00000026413,10739
ENSMUSG00000003865,9302
ENSMUSG00000078137,4860
ENSMUSG00000027433,4927
ENSMUSG00000050708,4531
ENSMUSG00000051985,14364
ENSMUSG00000005043,15170
ENSMUSG00000003873,3854
ENSMUSG00000060183,3790
ENSMUSG00000039908,6379
ENSMUSG00000006638,1343
ENSMUSG00000109926,783
ENSMUSG00000092021,2681
ENSMUSG00000011382,7809
ENSMUSG00000046808,14172
ENSMUSG00000026411,5177
ENSMUSG00000023467,14260
ENSMUSG00000054160,1723
ENSMUSG00000027434,3882
ENSMUSG00000037373,15623
ENSMUSG00000026565,53857
ENSMUSG00000039850,20099
ENSMUSG00000037034,5619
ENSMUSG00000037025,5828
ENSMUSG00000037014,1423
ENSMUSG00000074743,3722
ENSMUSG00000025582,5212
ENSMUSG00000027435,6675
ENSMUSG00000035437,25528
ENSMUSG00000025371,4419
ENSMUSG00000030824,14323
ENSMUSG00000053094,8553
ENSMUSG00000025372,17326
ENSMUSG00000025337,4051
ENSMUSG00000056310,15031
ENSMUSG00000040435,5524
ENSMUSG00000040428,17318
ENSMUSG00000034118,5537
ENSMUSG00000026564,8051
ENSMUSG00000025375,29978
ENSMUSG00000026915,26798
ENSMUSG00000000544,6006
ENSMUSG00000041453,5474
ENSMUSG00000040629,3214
ENSMUSG00000030825,4824
ENSMUSG00000040612,21017
ENSMUSG00000016503,6341
ENSMUSG00000033156,2130
ENSMUSG00000030826,10949
ENSMUSG00000098947,1010
ENSMUSG00000053164,3842
ENSMUSG00000042240,3518
ENSMUSG00000035403,7987
ENSMUSG00000026563,5331
ENSMUSG00000029352,7822
ENSMUSG00000025583,39544
ENSMUSG00000030827,948
ENSMUSG00000008461,4043
ENSMUSG00000035392,20939
ENSMUSG00000040596,26757
ENSMUSG00000064158,3806
ENSMUSG00000044562,3190
ENSMUSG00000050625,1818
ENSMUSG00000051339,21949
ENSMUSG00000047369,34970
ENSMUSG00000042918,11966
ENSMUSG00000040007,5247
ENSMUSG00000066964,1822
ENSMUSG00000042216,22562
ENSMUSG00000074916,4078
ENSMUSG00000055978,6559
ENSMUSG00000039983,3420
ENSMUSG00000052749,14178
ENSMUSG00000038633,4225
ENSMUSG00000027324,2703
ENSMUSG00000073928,3910
ENSMUSG00000073927,15826
ENSMUSG00000000247,8078
ENSMUSG00000073926,10588
ENSMUSG00000073925,5370
ENSMUSG00000047539,10516
ENSMUSG00000051182,6248
ENSMUSG00000073924,5079
ENSMUSG00000073923,5299
ENSMUSG00000070421,5823
ENSMUSG00000026608,16414
ENSMUSG00000027326,21725
ENSMUSG00000073922,5807
ENSMUSG00000086784,2238
ENSMUSG00000056921,12114
ENSMUSG00000110221,1277
ENSMUSG00000062186,5211
ENSMUSG00000069816,3502
ENSMUSG00000074406,3520
ENSMUSG00000079875,1234
ENSMUSG00000035285,4601
ENSMUSG00000057050,12490
ENSMUSG00000049041,11420
ENSMUSG00000035279,5029
ENSMUSG00000020774,9277
ENSMUSG00000030433,5972
ENSMUSG00000033059,6659
ENSMUSG00000112920,1265
ENSMUSG00000085272,4230
ENSMUSG00000037624,13355
ENSMUSG00000051550,8206
ENSMUSG00000069825,3190
ENSMUSG00000061374,14656
ENSMUSG00000062128,3448
ENSMUSG00000063881,7755
ENSMUSG00000069824,1133
ENSMUSG00000058013,17299
ENSMUSG00000069823,4351
ENSMUSG00000051184,3526
ENSMUSG00000055971,1506
ENSMUSG00000109129,1000
ENSMUSG00000072709,4135
ENSMUSG00000074405,16022
ENSMUSG00000084387,933
ENSMUSG00000095312,938
ENSMUSG00000004880,9296
ENSMUSG00000095095,2607
ENSMUSG00000060335,3512
ENSMUSG00000035228,7098
ENSMUSG00000061246,1510
ENSMUSG00000080781,2126
ENSMUSG00000026749,15708
ENSMUSG00000070383,9247
ENSMUSG00000069818,8903
ENSMUSG00000043290,2151
ENSMUSG00000070382,2078
ENSMUSG00000022995,37555
ENSMUSG00000055633,1785
ENSMUSG00000061984,7543
ENSMUSG00000035203,9536
ENSMUSG00000063015,5460
ENSMUSG00000027323,12590
ENSMUSG00000029384,1462
ENSMUSG00000029385,11857
ENSMUSG00000035191,4272
ENSMUSG00000083649,1012
ENSMUSG00000118215,74586
ENSMUSG00000091874,1831
ENSMUSG00000091652,8820
ENSMUSG00000032046,8184
ENSMUSG00000035177,4710
ENSMUSG00000070379,4575
ENSMUSG00000070378,4874
ENSMUSG00000070377,5820
ENSMUSG00000083188,971
ENSMUSG00000048398,2243
ENSMUSG00000070375,6588
ENSMUSG00000078768,2084
ENSMUSG00000070374,8184
ENSMUSG00000049421,11708
ENSMUSG00000070730,5343
ENSMUSG00000063116,11088
ENSMUSG00000074220,3160
ENSMUSG00000023078,1146
ENSMUSG00000054406,4009
ENSMUSG00000058275,2722
ENSMUSG00000037029,3871
ENSMUSG00000083886,970
ENSMUSG00000034724,22399
ENSMUSG00000018924,2823
ENSMUSG00000074218,870
ENSMUSG00000026511,7009
ENSMUSG00000001794,8249
ENSMUSG00000026750,3995
ENSMUSG00000091013,8334
ENSMUSG00000026596,15260
ENSMUSG00000018921,3976
ENSMUSG00000046814,642
ENSMUSG00000034278,2053
ENSMUSG00000060519,14872
ENSMUSG00000059891,4658
ENSMUSG00000055926,6132
ENSMUSG00000060216,13509
ENSMUSG00000026751,7992
ENSMUSG00000070686,7352
ENSMUSG00000033557,15110
ENSMUSG00000107392,4513
ENSMUSG00000007783,13166
ENSMUSG00000096230,1844
ENSMUSG00000096259,2135
ENSMUSG00000068580,8779
ENSMUSG00000095718,1577
ENSMUSG00000074011,1524
ENSMUSG00000094195,1522
ENSMUSG00000094043,1844
ENSMUSG00000072814,2098
ENSMUSG00000026594,39296
ENSMUSG00000096044,3781
ENSMUSG00000072822,1593
ENSMUSG00000072821,2098
ENSMUSG00000095074,3338
ENSMUSG00000027317,1568
ENSMUSG00000095503,1844
ENSMUSG00000095954,3344
ENSMUSG00000092166,2199
ENSMUSG00000095996,2521
ENSMUSG00000096066,1844
ENSMUSG00000027315,7603
ENSMUSG00000079424,2500
ENSMUSG00000109324,12195
ENSMUSG00000070677,4923
ENSMUSG00000096139,1893
ENSMUSG00000072813,2114
ENSMUSG00000029486,5089
ENSMUSG00000018923,2209
ENSMUSG00000061525,2680
ENSMUSG00000040829,12087
ENSMUSG00000034226,1700
ENSMUSG00000034216,11148
ENSMUSG00000034110,5588
ENSMUSG00000063972,26510
ENSMUSG00000029641,2608
ENSMUSG00000037379,7140
ENSMUSG00000019295,6667
ENSMUSG00000062825,9273
ENSMUSG00000037313,11759
ENSMUSG00000027314,4423
ENSMUSG00000025380,2962
ENSMUSG00000025384,14190
ENSMUSG00000027313,1634
ENSMUSG00000003190,5251
ENSMUSG00000027455,10286
ENSMUSG00000039691,2144
ENSMUSG00000003184,13541
ENSMUSG00000025386,3869
ENSMUSG00000039670,1181
ENSMUSG00000049957,6791
ENSMUSG00000046618,5571
ENSMUSG00000038406,11388
ENSMUSG00000032966,9490
ENSMUSG00000057594,8720
ENSMUSG00000054252,37017
ENSMUSG00000025793,8273
ENSMUSG00000035295,4228
ENSMUSG00000038387,1783
ENSMUSG00000046574,8490
ENSMUSG00000027456,1390
ENSMUSG00000007837,9808
ENSMUSG00000062997,1774
ENSMUSG00000034154,10621
ENSMUSG00000003421,7591
ENSMUSG00000039640,2075
ENSMUSG00000025792,6487
ENSMUSG00000026755,7181
ENSMUSG00000019539,7384
ENSMUSG00000025127,7095
ENSMUSG00000048647,11840
ENSMUSG00000033544,3976
ENSMUSG00000003420,6182
ENSMUSG00000027457,23105
ENSMUSG00000039703,14338
ENSMUSG00000003429,2100
ENSMUSG00000041498,19251
ENSMUSG00000074129,10495
ENSMUSG00000074704,3283
ENSMUSG00000005299,12651
ENSMUSG00000014077,7409
ENSMUSG00000006014,12291
ENSMUSG00000047798,11198
ENSMUSG00000057406,62630
ENSMUSG00000087035,2475
ENSMUSG00000089989,1464
ENSMUSG00000044364,2829
ENSMUSG00000072980,2849
ENSMUSG00000110206,11430
ENSMUSG00000020733,1919
ENSMUSG00000032869,14776
ENSMUSG00000004110,37000
ENSMUSG00000015542,7442
ENSMUSG00000027306,7328
ENSMUSG00000056938,14872
ENSMUSG00000007833,15406
ENSMUSG00000026621,3264
ENSMUSG00000027305,5131
ENSMUSG00000026754,22607
ENSMUSG00000036644,12709
ENSMUSG00000003423,6052
ENSMUSG00000020381,2434
ENSMUSG00000070570,12878
ENSMUSG00000029111,4492
ENSMUSG00000015837,8520
ENSMUSG00000035236,21847
ENSMUSG00000095276,2792
ENSMUSG00000036620,5746
ENSMUSG00000048142,6729
ENSMUSG00000038300,979
ENSMUSG00000038292,2717
ENSMUSG00000070858,2515
ENSMUSG00000097392,35571
ENSMUSG00000006095,2302
ENSMUSG00000020377,4221
ENSMUSG00000019738,4131
ENSMUSG00000120166,8376
ENSMUSG00000050567,10443
ENSMUSG00000058503,13000
ENSMUSG00000100512,726
ENSMUSG00000020368,9563
ENSMUSG00000037020,15039
ENSMUSG00000026753,8062
ENSMUSG00000008307,4346
ENSMUSG00000005907,19358
ENSMUSG00000050087,701
ENSMUSG00000049252,48627
ENSMUSG00000007850,25112
ENSMUSG00000013921,6651
ENSMUSG00000020375,4056
ENSMUSG00000042831,8647
ENSMUSG00000007415,5796
ENSMUSG00000014529,5369
ENSMUSG00000020716,40322
ENSMUSG00000019737,11507
ENSMUSG00000040351,12902
ENSMUSG00000049744,13489
ENSMUSG00000074211,2489
ENSMUSG00000036957,2883
ENSMUSG00000030579,1720
ENSMUSG00000064109,1227
ENSMUSG00000036931,6524
ENSMUSG00000000600,37942
ENSMUSG00000036890,15785
ENSMUSG00000006651,6553
ENSMUSG00000036915,9059
ENSMUSG00000026872,63792
ENSMUSG00000006649,11812
ENSMUSG00000040302,4977
ENSMUSG00000029206,11001
ENSMUSG00000049612,2226
ENSMUSG00000070354,3910
ENSMUSG00000093938,1856
ENSMUSG00000078771,4631
ENSMUSG00000036892,7512
ENSMUSG00000017639,7815
ENSMUSG00000052155,6921
ENSMUSG00000029223,2855
ENSMUSG00000062132,4738
ENSMUSG00000018920,5611
ENSMUSG00000036882,20206
ENSMUSG00000033909,21428
ENSMUSG00000121580,77
ENSMUSG00000026761,14239
ENSMUSG00000029718,11942
ENSMUSG00000033880,4777
ENSMUSG00000089984,6089
ENSMUSG00000025575,14476
ENSMUSG00000036864,10324
ENSMUSG00000093445,10725
ENSMUSG00000017446,5961
ENSMUSG00000036854,4979
ENSMUSG00000036792,39337
ENSMUSG00000036845,3928
ENSMUSG00000033857,19824
ENSMUSG00000036835,3315
ENSMUSG00000078765,20344
ENSMUSG00000029720,4442
ENSMUSG00000017466,6350
ENSMUSG00000079165,4476
ENSMUSG00000069495,5429
ENSMUSG00000076433,4905
ENSMUSG00000034706,12798
ENSMUSG00000047182,3613
ENSMUSG00000029722,10768
ENSMUSG00000010021,11495
ENSMUSG00000026764,9541
ENSMUSG00000045348,13459
ENSMUSG00000000202,9949
ENSMUSG00000029725,2213
ENSMUSG00000034677,2208
ENSMUSG00000029726,4895
ENSMUSG00000051043,11831
ENSMUSG00000037108,7447
ENSMUSG00000109378,8966
ENSMUSG00000034652,9728
ENSMUSG00000046245,5355
ENSMUSG00000036826,2401
ENSMUSG00000050447,11505
ENSMUSG00000006307,26444
ENSMUSG00000063193,8740
ENSMUSG00000026766,7343
ENSMUSG00000066684,4528
ENSMUSG00000058728,1330
ENSMUSG00000034641,2641
ENSMUSG00000066682,4477
ENSMUSG00000044811,3101
ENSMUSG00000017144,6418
ENSMUSG00000029727,2943
ENSMUSG00000089753,914
ENSMUSG00000069609,848
ENSMUSG00000089722,848
ENSMUSG00000069607,848
ENSMUSG00000048498,2180
ENSMUSG00000056115,897
ENSMUSG00000006310,3199
ENSMUSG00000045980,12609
ENSMUSG00000056966,4582
ENSMUSG00000036249,8291
ENSMUSG00000037053,3099
ENSMUSG00000006313,1413
ENSMUSG00000075599,5045
ENSMUSG00000036751,1622
ENSMUSG00000020734,9146
ENSMUSG00000079156,4487
ENSMUSG00000030978,12905
ENSMUSG00000029723,14024
ENSMUSG00000026946,5216
ENSMUSG00000018861,4825
ENSMUSG00000044814,2583
ENSMUSG00000043925,3268
ENSMUSG00000044788,6833
ENSMUSG00000044824,7432
ENSMUSG00000121581,71
ENSMUSG00000073979,935
ENSMUSG00000073978,4285
ENSMUSG00000029516,59575
ENSMUSG00000050201,5214
ENSMUSG00000073977,2839
ENSMUSG00000030966,7396
ENSMUSG00000053475,1704
ENSMUSG00000045288,3303
ENSMUSG00000018862,4777
ENSMUSG00000036202,22618
ENSMUSG00000073975,5992
ENSMUSG00000073974,6516
ENSMUSG00000073973,5156
ENSMUSG00000034586,10674
ENSMUSG00000073972,4949
ENSMUSG00000045824,2078
ENSMUSG00000066269,7962
ENSMUSG00000073962,4055
ENSMUSG00000043354,7358
ENSMUSG00000045792,4604
ENSMUSG00000084262,5516
ENSMUSG00000073945,4258
ENSMUSG00000073944,2490
ENSMUSG00000045132,11461
ENSMUSG00000050085,7179
ENSMUSG00000099687,5051
ENSMUSG00000045780,5730
ENSMUSG00000073943,965
ENSMUSG00000094822,5683
ENSMUSG00000073901,2876
ENSMUSG00000073900,10913
ENSMUSG00000026950,115013
ENSMUSG00000109058,7032
ENSMUSG00000109354,13471
ENSMUSG00000069390,7484
ENSMUSG00000050910,3695
ENSMUSG00000073899,5772
ENSMUSG00000062553,5075
ENSMUSG00000020732,8085
ENSMUSG00000045581,1310
ENSMUSG00000036647,16571
ENSMUSG00000045013,10718
ENSMUSG00000070417,23223
ENSMUSG00000073898,7300
ENSMUSG00000020871,3870
ENSMUSG00000080891,947
ENSMUSG00000073920,8269
ENSMUSG00000019590,7785
ENSMUSG00000109806,958
ENSMUSG00000051885,965
ENSMUSG00000062369,2961
ENSMUSG00000056696,4211
ENSMUSG00000002266,12877
ENSMUSG00000002265,26442
ENSMUSG00000020681,11603
ENSMUSG00000051527,28684
ENSMUSG00000009248,2415
ENSMUSG00000101605,2200
ENSMUSG00000000244,18489
ENSMUSG00000001901,9732
ENSMUSG00000029513,9404
ENSMUSG00000049354,6874
ENSMUSG00000079278,2474
ENSMUSG00000001983,1378
ENSMUSG00000020700,4648
ENSMUSG00000037795,26604
ENSMUSG00000040699,5574
ENSMUSG00000069631,9747
ENSMUSG00000036093,5682
ENSMUSG00000029204,12580
ENSMUSG00000037706,5855
ENSMUSG00000055371,9327
ENSMUSG00000029205,5022
ENSMUSG00000009246,19274
ENSMUSG00000078622,8254
ENSMUSG00000029607,4982
ENSMUSG00000029610,3589
ENSMUSG00000079109,29763
ENSMUSG00000020705,4436
ENSMUSG00000061136,28128
ENSMUSG00000020706,6191
ENSMUSG00000045752,8977
ENSMUSG00000020708,2689
ENSMUSG00000009545,5966
ENSMUSG00000078619,10377
ENSMUSG00000075569,6217
ENSMUSG00000026960,3122
ENSMUSG00000029617,6148
ENSMUSG00000075334,1459
ENSMUSG00000060988,25047
ENSMUSG00000020712,6554
ENSMUSG00000037664,5585
ENSMUSG00000029618,1289
ENSMUSG00000020713,857
ENSMUSG00000038970,8100
ENSMUSG00000040592,2614
ENSMUSG00000000154,6138
ENSMUSG00000061882,10607
ENSMUSG00000001027,7015
ENSMUSG00000026824,10953
ENSMUSG00000026826,13758
ENSMUSG00000029408,11259
ENSMUSG00000010760,1490
ENSMUSG00000009210,5387
ENSMUSG00000030428,25459
ENSMUSG00000001029,3508
ENSMUSG00000023707,9616
ENSMUSG00000026827,20458
ENSMUSG00000020834,5431
ENSMUSG00000061981,13100
ENSMUSG00000029404,3663
ENSMUSG00000026828,11817
ENSMUSG00000029561,11924
ENSMUSG00000026830,3632
ENSMUSG00000026832,10807
ENSMUSG00000041827,7099
ENSMUSG00000020832,4719
ENSMUSG00000035545,18527
ENSMUSG00000029559,5230
ENSMUSG00000029556,8498
ENSMUSG00000037750,9080
ENSMUSG00000017386,6208
ENSMUSG00000026834,16570
ENSMUSG00000017405,13846
ENSMUSG00000029550,9095
ENSMUSG00000043432,2459
ENSMUSG00000063838,1800
ENSMUSG00000070873,2103
ENSMUSG00000026836,14777
ENSMUSG00000019437,9584
ENSMUSG00000029545,5043
ENSMUSG00000001829,19771
ENSMUSG00000046562,5790
ENSMUSG00000090963,2026
ENSMUSG00000109771,14323
ENSMUSG00000058546,1640
ENSMUSG00000064247,8199
ENSMUSG00000002059,8513
ENSMUSG00000026839,14934
ENSMUSG00000033434,8895
ENSMUSG00000026991,32475
ENSMUSG00000044122,6311
ENSMUSG00000023284,6908
ENSMUSG00000070810,1615
ENSMUSG00000002052,10288
ENSMUSG00000099216,1871
ENSMUSG00000037355,24900
ENSMUSG00000094156,3477
ENSMUSG00000100586,58271
ENSMUSG00000055942,3322
ENSMUSG00000029112,1207
ENSMUSG00000037339,16965
ENSMUSG00000010277,12778
ENSMUSG00000033585,3693
ENSMUSG00000056972,4630
ENSMUSG00000070527,2546
ENSMUSG00000030590,10528
ENSMUSG00000004642,11582
ENSMUSG00000037239,7542
ENSMUSG00000026989,1227
ENSMUSG00000031493,9178
ENSMUSG00000035168,36519
ENSMUSG00000037593,10350
ENSMUSG00000030591,8023
ENSMUSG00000042190,4667
ENSMUSG00000053334,3130
ENSMUSG00000002055,11421
ENSMUSG00000018974,10664
ENSMUSG00000049676,32985
ENSMUSG00000017390,6928
ENSMUSG00000025825,5518
ENSMUSG00000026988,10079
ENSMUSG00000054675,2573
ENSMUSG00000041958,2489
ENSMUSG00000048163,6010
ENSMUSG00000004530,16296
ENSMUSG00000002058,7317
ENSMUSG00000026987,30491
ENSMUSG00000046410,4883
ENSMUSG00000030588,5254
ENSMUSG00000002057,3205
ENSMUSG00000001095,2400
ENSMUSG00000041298,14977
ENSMUSG00000002064,2810
ENSMUSG00000030587,1902
ENSMUSG00000025169,1299
ENSMUSG00000074227,7130
ENSMUSG00000026977,20143
ENSMUSG00000039307,13445
ENSMUSG00000037166,1697
ENSMUSG00000030584,17113
ENSMUSG00000060703,2600
ENSMUSG00000014932,13611
ENSMUSG00000026980,12003
ENSMUSG00000039294,10453
ENSMUSG00000057894,12540
ENSMUSG00000023452,23089
ENSMUSG00000058638,8066
ENSMUSG00000054580,13965
ENSMUSG00000000056,5339
ENSMUSG00000060397,6333
ENSMUSG00000054715,9518
ENSMUSG00000012848,4648
ENSMUSG00000039275,6074
ENSMUSG00000033967,3237
ENSMUSG00000054280,13611
ENSMUSG00000025173,6980
ENSMUSG00000004500,13653
ENSMUSG00000026971,17470
ENSMUSG00000037426,46343
ENSMUSG00000049600,7140
ENSMUSG00000039253,2514
ENSMUSG00000074369,3876
ENSMUSG00000025175,6676
ENSMUSG00000039238,3229
ENSMUSG00000025170,3004
ENSMUSG00000054310,5892
ENSMUSG00000026970,10885
ENSMUSG00000051650,7164
ENSMUSG00000066772,9157
ENSMUSG00000098650,2743
ENSMUSG00000051355,8178
ENSMUSG00000007739,9065
ENSMUSG00000052833,5258
ENSMUSG00000003934,3178
ENSMUSG00000059273,15437
ENSMUSG00000020857,1737
ENSMUSG00000037601,4113
ENSMUSG00000019158,1508
ENSMUSG00000001988,7422
ENSMUSG00000064289,18834
ENSMUSG00000058230,9140
ENSMUSG00000037573,2286
ENSMUSG00000044177,3956
